album_uri,album_name,album_img,album_release_date,album_release_year,album_popularity,track_name,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity
3x1CmNdXWU0DzpTZXFFRZu,Wish,https://i.scdn.co/image/5dff051e4d3c118f50e96ad09a10dc1ff28d730b,1992-04-21,1992-04-21,52,Trust,0L61rHjQNoXYZJeYW8AXbE,0.387,0.36700000000000005,F,-16.847,major,0.0304,0.26899999999999996,0.556,0.149,0.27399999999999997,150.197,330000,4,F major,30
3x1CmNdXWU0DzpTZXFFRZu,Wish,https://i.scdn.co/image/5dff051e4d3c118f50e96ad09a10dc1ff28d730b,1992-04-21,1992-04-21,52,A Letter To Elise,4DdXOLc1VMAY34ourCn1Xa,0.528,0.5920000000000001,A,-13.59,major,0.0321,0.16,0.000916,0.223,0.728,150.187,311867,4,A major,45
3x1CmNdXWU0DzpTZXFFRZu,Wish,https://i.scdn.co/image/5dff051e4d3c118f50e96ad09a10dc1ff28d730b,1992-04-21,1992-04-21,52,Cut,0QVOp4pk3QuADsg1Atroe2,0.42700000000000005,0.866,E,-10.822000000000001,minor,0.051,0.0402,0.0,0.48200000000000004,0.498,134.134,350240,4,E minor,28
3x1CmNdXWU0DzpTZXFFRZu,Wish,https://i.scdn.co/image/5dff051e4d3c118f50e96ad09a10dc1ff28d730b,1992-04-21,1992-04-21,52,To Wish Impossible Things,1lGA1yVlhvrbyPvQ9tiWPh,0.44299999999999995,0.297,A,-19.624000000000002,major,0.0284,0.608,0.43700000000000006,0.0918,0.506,157.974,281427,4,A major,41
3x1CmNdXWU0DzpTZXFFRZu,Wish,https://i.scdn.co/image/5dff051e4d3c118f50e96ad09a10dc1ff28d730b,1992-04-21,1992-04-21,52,End,2DEk9xGgueXdKPTb6P3eH6,0.258,0.7509999999999999,F,-10.147,major,0.0412,0.004220000000000001,0.115,0.6990000000000001,0.23600000000000002,172.28900000000002,406827,4,F major,26
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,The Figurehead - Live Paris Version,2XKVBTqwS7HDcmwJdd6GJO,0.5820000000000001,0.395,A#,-17.46,minor,0.0286,0.000877,0.551,0.976,0.335,105.38,446933,4,A# minor,15
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,One Hundred Years - Live Paris Version,3ATk6Bf8FiFBZaHRPlYwtw,0.273,0.745,C,-12.440999999999999,minor,0.053,0.0704,0.00176,0.987,0.226,135.145,435867,4,C minor,15
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,At Night - Live Paris Version,1F55ZsGVlHrS28y81MlM9S,0.473,0.501,G,-14.677,major,0.0272,0.0428,0.32,0.991,0.19,105.02799999999999,399467,4,G major,15
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,Play For Today - Live Paris Version,4e18DvJzuOwm94cFDrd8KE,0.452,0.845,B,-13.367,minor,0.0424,0.00165,0.0549,0.9670000000000001,0.423,156.296,230400,4,B minor,16
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,Apart - Live Paris Version,2iBxkkesvbAjeyUn2rLOoF,0.23,0.47200000000000003,G,-15.354000000000001,major,0.0337,0.469,0.7340000000000001,0.951,0.259,163.445,397373,4,G major,15
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,In Your House - Live Paris Version,17Y1JAJx3ZHQ2lYGy5cEdd,0.45399999999999996,0.61,G,-15.174000000000001,major,0.0317,0.0249,0.46,0.993,0.517,105.90700000000001,239093,4,G major,14
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,Love Song,54iZYMQTJOVLdniRABTiGp,0.534,0.516,A,-15.94,minor,0.0297,0.0587,0.633,0.972,0.638,139.243,211933,4,A minor,18
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,Catch - Live Paris Version,6DTO09zQq4aSdrC2R43RAu,0.532,0.506,A,-14.75,major,0.0303,0.00316,1.22e-05,0.981,0.56,105.955,161400,4,A major,14
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,A Letter To Elise - Live Paris Version,0Hr84VE8SOrYlRo42GCUSz,0.418,0.6629999999999999,F#,-13.274000000000001,minor,0.0364,0.0033,0.0035299999999999997,0.972,0.436,77.301,290733,4,F# minor,17
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,Dressing Up - Live Paris Version,7r0Dj50n79c6MPVCFEuw05,0.46299999999999997,0.585,E,-12.244000000000002,minor,0.0303,0.0365,0.00271,0.983,0.49200000000000005,167.343,169333,4,E minor,13
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,Charlotte Sometimes - Live Paris Version,57bxyOifZI2Y8TNJpVQh80,0.39899999999999997,0.731,A,-11.744000000000002,minor,0.0509,0.0799,0.00448,1.0,0.354,137.085,238133,4,A minor,17
2kvp7gVn5GL2r6B6w6piuc,Paris,https://i.scdn.co/image/a2e132ff50489a2ee4ecafaac56517a5b371e8b0,1993-10-25,1993-10-25,21,Close To Me - Live Paris Version,6uHg9nvtdKt0hdD3yJntBC,0.539,0.629,B,-15.009,major,0.0362,0.0395,0.45399999999999996,0.992,0.8809999999999999,171.044,237333,4,B major,16
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Tape - Live At The Palace, Auburn Hills, Michigan",03WMR8fZsEoR39oUBVnf7e,0.519,0.284,D,-24.265,minor,0.0409,0.747,0.903,0.392,0.594,112.13600000000001,147867,4,D minor,22
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Open - Live At The Palace, Auburn Hills, Michigan",4nQCkbqKcWv2xT6uKqKMwn,0.223,0.899,F,-12.545,major,0.0924,0.371,0.184,0.7170000000000001,0.217,119.19200000000001,439200,4,F major,23
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"High - Live At The Palace, Auburn Hills, Michigan",2uJOLsRLR8uUe3dRFCd79Z,0.519,0.735,C#,-12.95,minor,0.0373,0.162,0.00015,0.958,0.304,117.13799999999999,211427,4,C# minor,23
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Pictures Of You - Live At The Palace, Auburn Hills, Michigan",5MHqVqiJAgDPBa7cexg1Fz,0.306,0.637,A,-11.918,major,0.0359,0.268,0.0104,0.9740000000000001,0.324,168.766,458600,4,A major,28
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Lullaby - Live At The Palace, Auburn Hills, Michigan",5TCGOXjKUxdSvACPCut8Bm,0.556,0.637,A,-13.408,major,0.0405,0.7090000000000001,0.025,0.893,0.53,102.37200000000001,265600,4,A major,26
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Just Like Heaven - Live At The Palace, Auburn Hills, Michigan",247pOm1QiZHxPfyxkUWzxI,0.491,0.8590000000000001,A,-11.282,major,0.0488,0.141,0.0331,0.9840000000000001,0.31,150.77700000000002,217533,4,A major,26
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Fascination Street - Live At The Palace, Auburn Hills, Michigan",514cPCIZQkXhuXehUQobw9,0.478,0.8320000000000001,C,-11.937999999999999,minor,0.0432,0.0134,0.325,0.8740000000000001,0.36,106.279,295729,4,C minor,22
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"A Night Like This - Live At The Palace, Auburn Hills, Michigan",0rX0rMgMwpza2YLmuj8JGV,0.45299999999999996,0.727,F#,-12.718,minor,0.033,0.0869,0.0517,0.9740000000000001,0.47,114.316,286173,4,F# minor,24
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Trust - Live At The Palace, Auburn Hills, Michigan",30roO8o367qqEkuKCCIDBr,0.331,0.4,F,-14.824000000000002,major,0.0264,0.212,0.8959999999999999,0.927,0.263,80.211,315360,4,F major,23
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Doing The Unstuck - Live At The Palace, Auburn Hills, Michigan",3GnS8rHJuHwyQ0MCTzRYyQ,0.331,0.743,D,-13.099,major,0.0632,0.0349,0.0,0.902,0.379,146.84799999999998,262467,4,D major,22
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"The Walk - Live At The Palace, Auburn Hills, Michigan",0e6ts1NeSgzK7ZaHD2Qt8u,0.483,0.7040000000000001,E,-13.786,minor,0.0691,0.441,0.00215,0.9790000000000001,0.326,132.099,212933,4,E minor,20
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Let's Go To Bed - Live At The Palace, Auburn Hills, Michigan",1s56xPWwJ027PwglKuxCjl,0.519,0.835,F,-12.479000000000001,minor,0.0752,0.127,0.0,0.9740000000000001,0.475,134.262,221933,4,F minor,20
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Friday I'm In Love - Live At The Palace, Auburn Hills, Michigan",6TaVUwd1GxmOcR337FZM75,0.426,0.813,D,-13.972000000000001,major,0.0583,0.0805,0.00352,0.9790000000000001,0.33299999999999996,143.554,225267,4,D major,25
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"In Between Days - Live At The Palace, Auburn Hills, Michigan",4uexN8lwDjGX5SQycpz97I,0.457,0.7290000000000001,D,-12.950999999999999,major,0.0386,0.16399999999999998,0.0591,0.978,0.539,145.139,192800,4,D major,40
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"From The Edge Of The Deep Green Sea - Live At The Palace, Auburn Hills, Michigan",0uNOXyzK9CxgLJaXm4ooeG,0.36200000000000004,0.7929999999999999,E,-12.103,minor,0.0497,0.059000000000000004,0.10300000000000001,0.862,0.18600000000000003,111.15,474933,4,E minor,22
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Never Enough - Live At The Palace, Auburn Hills, Michigan",4wyhQzQYCbQKRfOySMFX4I,0.405,0.89,D,-11.175999999999998,major,0.0798,0.0796,0.00396,0.369,0.155,109.43799999999999,292693,4,D major,19
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"Cut - Live At The Palace, Auburn Hills, Michigan",7msFZsXkOoSYQHS3Ik9hgU,0.242,0.887,E,-12.172,minor,0.0904,0.31,0.24,0.426,0.16699999999999998,155.123,325000,4,E minor,19
0oi8Xnmhy3lMsSlpeoXvmP,Show,https://i.scdn.co/image/7d4819d557b6f4ef5455a8de7811992a3222375c,1993-10-26,1993-10-26,34,"End - Live At The Palace, Auburn Hills, Michigan",1qrORdrfuqfhR0WvNb4PpK,0.266,0.7490000000000001,F,-12.205,major,0.052000000000000005,0.0674,0.264,0.7759999999999999,0.16399999999999998,79.962,478533,4,F major,19
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Want,4oFTz4lmtWtzURGJzWqdIX,0.387,0.813,C#,-3.645,major,0.031,0.0533,0.0266,0.141,0.233,167.851,306533,4,C# major,25
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Club America,5lBcr7o1dsOV79uMYmhFAF,0.42100000000000004,0.978,G,-3.2289999999999996,major,0.113,0.158,0.0208,0.19,0.368,108.696,301467,4,G major,18
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,This Is A Lie,2LaagCfTAPrNAkZQcMfmul,0.41200000000000003,0.531,E,-5.933,minor,0.0312,0.0276,7.65e-05,0.275,0.23600000000000002,150.722,269800,3,E minor,21
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,The 13th,1BKNn0VGF9vej2aAaz395Y,0.706,0.679,C#,-4.408,major,0.0305,0.759,0.00045099999999999996,0.363,0.5479999999999999,115.37700000000001,257200,4,C# major,21
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Strange Attraction,53pV2CrAU8x6eZ7SaPLRaf,0.607,0.6970000000000001,C,-5.446000000000001,major,0.0736,0.127,0.0,0.0963,0.451,90.118,261773,4,C major,25
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Mint Car,3OxKJOPa1AqFkZGBB2HUlW,0.602,0.945,D,-3.293,major,0.0623,0.0663,0.0,0.386,0.7609999999999999,143.844,209733,4,D major,37
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Jupiter Crash,6MMiybr4xaLpt5UIvj90db,0.557,0.8240000000000001,G,-6.457999999999999,major,0.0395,0.237,0.0155,0.9009999999999999,0.573,158.39600000000002,255560,3,G major,22
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Round & Round & Round,2m5n2VbpPuHFNkSuV8rxgX,0.687,0.951,D,-2.5380000000000003,major,0.0494,0.12300000000000001,0.000743,0.384,0.61,108.928,158867,4,D major,18
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Gone! - Radio Mix,17NAuC9NWK7hnuzhAgaSx3,0.6759999999999999,0.872,B,-3.0810000000000004,minor,0.057,0.358,0.000194,0.307,0.742,131.211,267360,3,B minor,19
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Numb,1GCK667RCsEzBlxk0ht2L8,0.47200000000000003,0.758,F#,-4.664,minor,0.0372,0.218,0.00031800000000000003,0.35,0.39799999999999996,155.74,289533,4,F# minor,19
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Return,1dW6HejfpmwArSNtVNmxMu,0.465,0.919,D,-2.7910000000000004,major,0.0985,0.18899999999999997,0.0,0.124,0.752,152.999,208067,4,D major,16
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Trap,0paR0kCOxCUKqmtNDHjPaL,0.511,0.943,F,-2.951,major,0.0378,0.000549,0.0392,0.305,0.48,109.762,217427,4,F major,16
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Treasure,0JjpiLKBd8QqBu9gEV4lYV,0.384,0.6940000000000001,D,-7.385,major,0.0426,0.6,0.0214,0.11800000000000001,0.41600000000000004,74.919,225333,4,D major,20
69XNTota6w88wrLZt4AX9n,Wild Mood Swings,https://i.scdn.co/image/e8d80cfa2ff8906eb9f0b685e7c5aa6ac1039310,1996-05-06,1996-05-06,30,Bare,4lxWqyrFp208Pi2jBPiYro,0.537,0.655,D,-7.313,major,0.0332,0.0803,0.0263,0.071,0.5379999999999999,149.954,476267,3,D major,18
5swgMRfWHhnsES6D65MyN1,Bloodflowers,https://i.scdn.co/image/75d5dcca1305899f500f8d8796511f291a36fc59,2000-02-15,2000-02-15,31,Out Of This World,4BgOZRhJ47uUj9M6Wn9ZhX,0.556,0.654,E,-11.033,minor,0.0332,0.0284,0.64,0.387,0.625,79.95,402800,1,E minor,31
5swgMRfWHhnsES6D65MyN1,Bloodflowers,https://i.scdn.co/image/75d5dcca1305899f500f8d8796511f291a36fc59,2000-02-15,2000-02-15,31,Watching Me Fall,3YtOBhaLD1iKS7EElRwNYV,0.37,0.8320000000000001,A,-3.1060000000000003,minor,0.037000000000000005,0.000299,0.00032,0.146,0.321,79.944,672293,4,A minor,23
5swgMRfWHhnsES6D65MyN1,Bloodflowers,https://i.scdn.co/image/75d5dcca1305899f500f8d8796511f291a36fc59,2000-02-15,2000-02-15,31,Where The Birds Always Sing,1r7OFjSjtT5mCeC29xZ4nY,0.512,0.7759999999999999,G,-7.085,major,0.0392,0.0102,0.0237,0.0714,0.66,79.973,342773,4,G major,22
5swgMRfWHhnsES6D65MyN1,Bloodflowers,https://i.scdn.co/image/75d5dcca1305899f500f8d8796511f291a36fc59,2000-02-15,2000-02-15,31,Maybe Someday,50hpyfKEhm7ozpvgV0ZAFE,0.366,0.9079999999999999,C,-4.224,major,0.0407,0.14800000000000002,0.0016300000000000002,0.315,0.489,180.02599999999998,304947,4,C major,34
5swgMRfWHhnsES6D65MyN1,Bloodflowers,https://i.scdn.co/image/75d5dcca1305899f500f8d8796511f291a36fc59,2000-02-15,2000-02-15,31,The Last Day Of Summer,589QTU4b7QS21hOMlYZJPe,0.537,0.8109999999999999,C,-6.08,major,0.0283,0.0539,0.435,0.0903,0.435,149.877,335840,4,C major,34
5swgMRfWHhnsES6D65MyN1,Bloodflowers,https://i.scdn.co/image/75d5dcca1305899f500f8d8796511f291a36fc59,2000-02-15,2000-02-15,31,There Is No If...,5opIqOJfQ0T6W6YoR57Yhm,0.623,0.498,D,-9.545,major,0.0325,0.511,0.0,0.354,0.439,94.9,222893,4,D major,23
5swgMRfWHhnsES6D65MyN1,Bloodflowers,https://i.scdn.co/image/75d5dcca1305899f500f8d8796511f291a36fc59,2000-02-15,2000-02-15,31,The Loudest Sound,5ucMxhsDLGxDMecHaAIVds,0.579,0.736,F,-6.8389999999999995,major,0.0239,0.0604,0.248,0.35700000000000004,0.261,79.987,309107,4,F major,21
5swgMRfWHhnsES6D65MyN1,Bloodflowers,https://i.scdn.co/image/75d5dcca1305899f500f8d8796511f291a36fc59,2000-02-15,2000-02-15,31,39,73fqvNjaQ71G90EyZiHisR,0.434,0.927,C#,-3.389,minor,0.040999999999999995,0.00351,0.00891,0.185,0.265,89.995,437267,4,C# minor,20
5swgMRfWHhnsES6D65MyN1,Bloodflowers,https://i.scdn.co/image/75d5dcca1305899f500f8d8796511f291a36fc59,2000-02-15,2000-02-15,31,Bloodflowers,3kZqDL5CALwCmy5tChsJAa,0.508,0.77,F#,-5.9670000000000005,minor,0.0355,0.0133,0.081,0.113,0.32899999999999996,89.837,447293,4,F# minor,23
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,Lost,0KNR8wZtIG11Q0QLH5XC7k,0.507,0.838,G,-5.689,major,0.0429,0.247,0.027000000000000003,0.34299999999999997,0.39,85.064,247507,4,G major,23
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,Labyrinth,42l3B40ftS10C9FzWBAXoy,0.303,0.94,G,-4.273,major,0.0563,0.0005009999999999999,0.11599999999999999,0.184,0.48200000000000004,189.923,314307,4,G major,21
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,Before Three,4MwSTGmuOAFhnm3cSTC7vk,0.32299999999999995,0.912,G,-3.528,major,0.0406,0.00202,0.00048600000000000005,0.18600000000000003,0.521,199.957,280253,4,G major,21
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,The End Of The World,3ondV5OnLF2ruqEQj7m8Q9,0.672,0.9209999999999999,C,-3.397,major,0.0471,0.149,0.0,0.308,0.6759999999999999,119.986,223760,4,C major,35
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,Anniversary,5EqWooU2SjotZq4WqBplsE,0.544,0.836,F#,-6.888999999999999,minor,0.042,0.0438,0.175,0.0656,0.371,120.04,262933,4,F# minor,19
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,Us Or Them,6kBgTdcRaTC7qWNzzDxZN6,0.359,0.978,D,-2.969,major,0.0885,0.0083,0.0155,0.331,0.41200000000000003,180.167,249387,4,D major,21
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,alt.end,6aB6nRyqe5YyNANLHB9Tad,0.624,0.948,E,-4.312,minor,0.0446,0.168,0.0,0.217,0.588,115.02799999999999,270720,4,E minor,22
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,(I Don't Know What's Going) On,6V3be92JEsxYHmQNIauP2e,0.603,0.9309999999999999,D,-3.6660000000000004,major,0.0423,0.0398,0.00168,0.3,0.519,129.95,177720,4,D major,19
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,Taking Off,1VJqidlmKQuOu1E90Bhjco,0.552,0.9359999999999999,E,-3.7260000000000004,minor,0.0466,0.0101,3.77e-05,0.37799999999999995,0.47200000000000003,140.012,199547,4,E minor,19
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,Never,4mK2zpbZndKOXs7opDojZ4,0.581,0.948,F#,-2.161,minor,0.0579,0.0109,3.57e-06,0.11800000000000001,0.511,140.024,244933,4,F# minor,17
1YYbrkGIPNnqLEcoWEVcuu,The Cure,https://i.scdn.co/image/34ce6c6c4fd523c5415886027f340505dafd1dc3,2004-06-28,2004-06-28,28,The Promise,5LpNiPpQ9avVHNuj2O7c0o,0.33899999999999997,0.932,F,-3.92,major,0.0473,0.000859,0.196,0.385,0.177,179.981,616520,3,F major,0
2xlZyYNX6RCaNb5AylzHng,Hypnagogic States,https://i.scdn.co/image/d0ce107c77a59e6832a5ddd6121d1d3c5ec0b3ab,2008-01-01,2008-01-01,11,The Only One - Remix 4 by 30 Seconds To Mars,1AQIFLIffw8HooGkA0o9cR,0.579,0.855,A,-4.765,major,0.0889,0.35600000000000004,0.00031099999999999997,0.0784,0.545,117.5,263267,4,A major,14
2xlZyYNX6RCaNb5AylzHng,Hypnagogic States,https://i.scdn.co/image/d0ce107c77a59e6832a5ddd6121d1d3c5ec0b3ab,2008-01-01,2008-01-01,11,Freakshow - Wolves At The Gate Remix by Jade Puget (AFI),2kIggpGZ311DT8eaZy9SjU,0.589,0.919,F#,-3.55,minor,0.0762,0.00047000000000000004,0.0217,0.102,0.5429999999999999,144.983,195920,4,F# minor,12
2xlZyYNX6RCaNb5AylzHng,Hypnagogic States,https://i.scdn.co/image/d0ce107c77a59e6832a5ddd6121d1d3c5ec0b3ab,2008-01-01,2008-01-01,11,Sleep When I'm Dead - Remix 4 by Gerard Way (MCR) and Julien-K,6NXLE6ERGw2gE3Ts64SdIj,0.721,0.873,C,-4.811,major,0.0936,0.0735,4.92e-05,0.612,0.7390000000000001,140.049,241560,4,C major,12
2xlZyYNX6RCaNb5AylzHng,Hypnagogic States,https://i.scdn.co/image/d0ce107c77a59e6832a5ddd6121d1d3c5ec0b3ab,2008-01-01,2008-01-01,11,The Perfect Boy - Remix 4 by Patrick Stump / Pete Wentz (FOB),5IwF3OOJywWfWkw6DchBPc,0.77,0.7759999999999999,D,-5.0760000000000005,major,0.0333,0.0101,0.0,0.228,0.647,109.993,229480,4,D major,11
2xlZyYNX6RCaNb5AylzHng,Hypnagogic States,https://i.scdn.co/image/d0ce107c77a59e6832a5ddd6121d1d3c5ec0b3ab,2008-01-01,2008-01-01,11,Exploding Head Syndrome - 4 Single Remix by 65 Days of Static,0OImicRA6FNUfqotlgDPVQ,0.326,0.743,A,-9.124,major,0.0488,0.0067,0.677,0.15,0.141,140.135,1286600,4,A major,12
2xlZyYNX6RCaNb5AylzHng,Hypnagogic States,https://i.scdn.co/image/d0ce107c77a59e6832a5ddd6121d1d3c5ec0b3ab,2008-01-01,2008-01-01,11,The Only One - Remix 65 by 65 Days Of Static,6pnkYwzToiYtPQUlXleudi,0.434,0.9440000000000001,D,-5.141,major,0.13,0.00132,0.467,0.6409999999999999,0.251,117.405,268347,4,D major,0
